chr1	1602391	1602686	CGI
chr1	1607898	1608243	CGI
chr1	1623610	1625067	CGI
chr1	1631086	1633226	CGI
chr1	1634252	1634690	CGI
chr1	1643593	1643811	CGI
chr1	1655395	1656231	CGI
chr1	1670756	1671101	CGI
chr1	1676885	1678333	CGI
chr1	1685373	1685971	CGI
chr1	1691767	1692063	CGI
chr1	1709394	1710582	CGI
chr1	1713639	1714141	CGI
chr1	1821405	1823272	CGI
chr1	1839958	1840601	CGI
chr1	1850098	1851391	CGI
chr1	1859246	1859523	CGI
chr1	1874715	1875015	CGI
chr1	1875617	1875877	CGI
chr1	1886344	1886870	CGI
chr1	1896414	1896628	CGI
chr1	1897581	1897786	CGI
chr1	1910268	1913800	CGI
chr1	1935166	1935452	CGI
chr1	1950411	1951479	CGI
chr1	1957046	1957386	CGI
chr1	1959414	1959867	CGI
chr1	1960942	1961148	CGI
chr1	1961407	1961850	CGI
chr1	1974686	1974942	CGI
chr1	1976123	1976628	CGI
chr1	1981251	1983212	CGI
chr1	1990779	1991171	CGI
chr1	2005179	2005565	CGI
chr1	2025205	2026225	CGI
chr1	2038555	2038863	CGI
chr1	2040997	2041302	CGI
chr1	2046429	2046865	CGI
chr1	2063782	2064052	CGI
chr1	2064628	2064855	CGI
chr1	2066367	2066666	CGI
chr1	2082314	2082529	CGI
chr1	2116432	2116801	CGI
chr1	2121017	2121818	CGI
chr1	2126048	2126642	CGI
chr1	2136808	2137351	CGI
chr1	2144199	2144497	CGI
chr1	2158212	2161173	CGI
chr1	2212020	2213881	CGI
chr1	2222198	2222569	CGI
chr1	2232310	2232617	CGI
chr1	2235308	2235667	CGI
chr1	2236442	2239069	CGI
chr1	2245714	2247086	CGI
chr1	2249315	2249634	CGI
chr1	2253723	2254758	CGI
chr1	2258097	2258423	CGI
chr1	2259064	2259326	CGI
chr1	2266007	2266432	CGI
chr1	2276358	2276657	CGI
chr1	2304159	2304376	CGI
chr1	2316353	2316749	CGI
chr1	2322481	2323764	CGI
chr1	2333550	2334172	CGI
chr1	2339876	2340246	CGI
chr1	2343385	2344717	CGI
chr1	2345891	2346156	CGI
chr1	2359926	2360167	CGI
chr1	2371846	2372073	CGI
chr1	2374818	2375814	CGI
chr1	2387669	2388086	CGI
chr1	2398825	2399055	CGI
chr1	2409757	2410049	CGI
chr1	2411125	2411404	CGI
chr1	2415198	2415506	CGI
chr1	2433648	2434065	CGI
chr1	2435041	2435257	CGI
chr1	2435554	2435828	CGI
chr1	2439797	2440022	CGI
chr1	2440126	2440478	CGI
chr1	2445355	2445648	CGI
chr1	2449922	2450206	CGI
chr1	2451217	2451551	CGI
chr1	2452795	2453007	CGI
chr1	2457241	2458259	CGI
chr1	2460760	2462010	CGI
chr1	2466934	2467212	CGI
chr1	2472095	2472586	CGI
chr1	2477563	2478363	CGI
chr1	2517397	2518892	CGI
chr1	2527239	2527503	CGI
chr1	2537671	2537886	CGI
chr1	2559892	2561055	CGI
chr1	2574030	2574864	CGI
chr1	2706025	2706961	CGI
chr1	2716741	2717233	CGI
chr1	2772126	2772665	CGI
chr1	2777157	2777361	CGI
chr1	2827785	2828294	CGI
chr1	2847056	2847288	CGI
chr1	2850665	2850873	CGI
chr1	2876545	2876808	CGI
chr1	2885062	2885284	CGI
chr1	2886589	2886923	CGI
chr1	2918497	2918753	CGI
chr1	2929155	2929376	CGI
chr1	2938633	2939043	CGI
chr1	2979275	2980758	CGI
chr1	2983925	2987962	CGI
chr1	2990030	2990718	CGI
chr1	2997272	2997473	CGI
chr1	2999727	2999978	CGI
chr1	3028179	3028557	CGI
chr1	3038067	3038343	CGI
chr1	3056541	3056772	CGI
chr1	3059050	3059268	CGI
chr1	3071899	3072239	CGI
chr1	3080934	3081292	CGI
chr1	3102540	3103352	CGI
chr1	3104956	3105253	CGI
chr1	3111579	3111909	CGI
chr1	3147845	3148081	CGI
chr1	3155160	3155361	CGI
chr1	3157509	3158300	CGI
chr1	3163969	3164643	CGI
chr1	3182821	3183216	CGI
chr1	3184546	3184824	CGI
chr1	3195376	3196052	CGI
chr1	3203765	3204453	CGI
chr1	3239915	3240261	CGI
chr1	3275029	3275284	CGI
chr1	3307069	3307285	CGI
chr1	3310102	3311035	CGI
chr1	3321269	3322310	CGI
chr1	3327991	3329424	CGI
chr1	3331040	3331279	CGI
chr1	3331986	3332227	CGI
chr1	3342012	3342806	CGI
chr1	3351365	3351632	CGI
chr1	3370905	3371683	CGI
chr1	3394701	3395191	CGI
chr1	3425576	3425797	CGI
chr1	3426361	3426570	CGI
chr1	3427355	3427683	CGI
chr1	3435988	3436250	CGI
chr1	3447449	3447950	CGI
chr1	3459874	3460269	CGI
chr1	3499902	3500470	CGI
chr1	3511709	3512118	CGI
chr1	3527619	3528078	CGI
chr1	3528333	3528683	CGI
chr1	3540767	3542241	CGI
chr1	3556963	3557201	CGI
chr1	3559952	3561009	CGI
chr1	3566445	3569636	CGI
chr1	3607096	3607553	CGI
chr1	3623318	3623521	CGI
chr1	3634633	3635101	CGI
chr1	3649294	3649674	CGI
chr1	3662963	3664085	CGI
chr1	3688553	3689684	CGI
chr1	3703672	3703908	CGI
chr1	3712398	3713234	CGI
chr1	3731458	3732015	CGI
chr1	3773187	3774465	CGI
chr1	3775077	3775369	CGI
chr1	3790864	3791611	CGI
chr1	3808490	3809236	CGI
chr1	3816356	3818084	CGI
chr1	3824219	3824456	CGI
chr1	4192633	4193243	CGI
chr1	4221387	4221672	CGI
chr1	4713989	4716555	CGI
chr1	4726576	4726867	CGI
chr1	4771652	4772545	CGI
chr1	4832351	4832553	CGI
chr1	5772056	5772513	CGI
chr1	5793557	5793784	CGI
chr1	5937157	5937392	CGI
chr1	5950824	5951029	CGI
chr1	6051595	6052955	CGI
chr1	6086244	6086494	CGI
chr1	6111609	6111836	CGI
chr1	6131635	6131985	CGI
chr1	6187743	6188235	CGI
chr1	6188873	6189120	CGI
chr1	6202118	6202359	CGI
chr1	6208716	6209039	CGI
chr1	6239237	6240814	CGI
chr1	6241031	6241251	CGI
chr1	6259178	6259883	CGI
chr1	6265825	6266778	CGI
chr1	6268820	6269588	CGI
chr1	6295528	6296261	CGI
chr1	6301695	6302856	CGI
chr1	6305148	6306463	CGI
chr1	6309163	6310092	CGI
chr1	6313761	6314139	CGI
chr1	6320137	6320942	CGI
chr1	6339948	6340268	CGI
chr1	6341136	6341412	CGI
chr1	6452814	6454185	CGI
chr1	6479057	6480938	CGI
chr1	6484503	6485327	CGI
chr1	6500168	6501130	CGI
chr1	6507207	6509186	CGI
chr1	6511689	6512110	CGI
chr1	6514108	6516325	CGI
chr1	6520584	6521955	CGI
chr1	6525996	6526228	CGI
chr1	6530536	6531814	CGI
chr1	6545143	6545559	CGI
chr1	6550083	6551115	CGI
chr1	6557561	6557872	CGI
chr1	6614136	6614835	CGI
chr1	6639427	6640361	CGI
chr1	6653397	6653674	CGI
chr1	6659125	6659505	CGI
chr1	6661776	6663844	CGI
chr1	6672786	6675741	CGI
chr1	6685071	6685691	CGI
chr1	6761295	6762131	CGI
chr1	6844313	6846366	CGI
chr1	7022001	7022308	CGI
chr1	7122519	7122727	CGI
chr1	7723400	7725175	CGI
chr1	7740143	7741117	CGI
chr1	7764593	7765856	CGI
chr1	7831378	7831846	CGI
chr1	7843460	7843693	CGI
chr1	7843915	7845104	CGI
chr1	7887198	7887476	CGI
chr1	8002408	8002699	CGI
chr1	8013993	8014651	CGI
chr1	8021301	8022226	CGI
chr1	8085554	8086854	CGI
chr1	8271996	8272202	CGI
chr1	8277195	8277822	CGI
chr1	8377784	8378447	CGI
chr1	8384387	8384719	CGI
chr1	8385895	8386168	CGI
chr1	8390202	8390800	CGI
chr1	8395343	8395635	CGI
chr1	8403697	8404102	CGI
chr1	8418322	8418857	CGI
chr1	8483389	8484339	CGI
chr1	8763005	8763549	CGI
chr1	8877012	8877283	CGI
chr1	8877598	8878092	CGI
chr1	8938098	8939409	CGI
chr1	9099280	9100513	CGI
chr1	9131602	9131909	CGI
chr1	9188503	9189743	CGI
chr1	9242167	9243827	CGI
chr1	9258565	9258956	CGI
chr1	9294401	9295118	CGI
chr1	9324202	9324439	CGI
chr1	9324687	9325016	CGI
chr1	9416126	9416404	CGI
chr1	9427507	9427734	CGI
chr1	9488937	9489249	CGI
chr1	9555379	9555652	CGI
chr1	9599350	9600444	CGI
chr1	9648586	9649517	CGI
chr1	9670617	9670868	CGI
chr1	9687125	9687367	CGI
chr1	9711780	9713001	CGI
chr1	9749295	9750228	CGI
chr1	9775708	9775997	CGI
chr1	9790292	9790704	CGI
chr1	9791158	9791486	CGI
chr1	9822576	9822817	CGI
chr1	9883011	9884667	CGI
chr1	9969845	9970063	CGI
chr1	9970584	9970790	CGI
chr1	10003165	10003585	CGI
chr1	10057121	10058108	CGI
chr1	10092532	10093404	CGI
chr1	10270015	10271306	CGI
chr1	10386183	10386390	CGI
chr1	10458548	10459997	CGI
chr1	10490200	10491072	CGI
chr1	10532177	10532800	CGI
chr1	10534918	10535172	CGI
chr1	10698299	10698910	CGI
chr1	10699394	10700098	CGI
chr1	10702136	10702340	CGI
chr1	10707810	10708140	CGI
chr1	10713838	10714203	CGI
chr1	10714401	10714708	CGI
chr1	10719867	10720581	CGI
chr1	10725187	10725617	CGI
chr1	10753773	10754176	CGI
chr1	10755226	10755521	CGI
chr1	10757891	10758252	CGI
chr1	10764449	10764925	CGI
chr1	10853894	10856964	CGI
chr1	10895895	10896117	CGI
chr1	11072319	11073245	CGI
chr1	11119030	11120634	CGI
chr1	11159387	11160136	CGI
chr1	11322258	11323036	CGI
chr1	11333259	11333547	CGI
chr1	11538669	11540342	CGI
chr1	11561366	11562156	CGI
chr1	11589838	11590044	CGI
chr1	11596382	11596622	CGI
chr1	11708767	11709277	CGI
chr1	11710459	11710788	CGI
chr1	11714217	11715304	CGI
chr1	11724113	11724885	CGI
chr1	11740828	11741717	CGI
chr1	11750701	11752651	CGI
chr1	11779566	11780016	CGI
chr1	11795975	11796263	CGI
chr1	11822139	11822363	CGI
chr1	11865462	11866566	CGI
chr1	11898393	11898732	CGI
chr1	11919115	11919555	CGI
chr1	11985643	11986634	CGI
chr1	11994694	11994969	CGI
chr1	12040113	12040793	CGI
chr1	12079251	12079903	CGI
chr1	12123488	12124148	CGI
chr1	12226876	12227712	CGI
chr1	12251777	12251985	CGI
chr1	12289954	12290585	CGI
chr1	12290955	12291199	CGI
chr1	12600347	12600556	CGI
chr1	12655926	12656248	CGI
chr1	12676983	12678642	CGI
chr1	13839505	13840613	CGI
chr1	13881410	13881612	CGI
chr1	13909606	13909842	CGI
chr1	13910137	13910868	CGI
chr1	14026481	14027200	CGI
chr1	14075267	14076458	CGI
chr1	14219350	14219737	CGI
chr1	14924610	14925993	CGI
chr1	15127583	15127869	CGI
chr1	15250373	15251545	CGI
chr1	15375063	15375413	CGI
chr1	15479219	15481471	CGI
chr1	15541181	15541447	CGI
chr1	15573620	15573953	CGI
chr1	15736033	15737228	CGI
chr1	15850493	15850699	CGI
chr1	15851106	15851581	CGI
chr1	15853108	15853663	CGI
chr1	15911088	15911608	CGI
chr1	15929823	15930289	CGI
chr1	15943821	15944356	CGI
chr1	16011266	16011502	CGI
chr1	16053616	16053975	CGI
chr1	16058297	16058505	CGI
chr1	16070628	16070853	CGI
chr1	16073318	16073521	CGI
chr1	16085147	16085862	CGI
chr1	16161260	16162880	CGI
chr1	16163752	16164123	CGI
chr1	16173889	16175396	CGI
chr1	16175829	16176117	CGI
chr1	16260870	16261155	CGI
chr1	16269900	16270259	CGI
chr1	16270591	16271582	CGI
chr1	16301902	16302672	CGI
chr1	16399648	16400072	CGI
chr1	16464376	16464621	CGI
chr1	16475111	16475324	CGI
chr1	16481484	16482782	CGI
chr1	16494061	16494505	CGI
chr1	16532917	16534580	CGI
chr1	16543683	16544307	CGI
chr1	16553326	16553660	CGI
chr1	16563544	16563799	CGI
chr1	16678574	16679192	CGI
chr1	16693621	16694270	CGI
chr1	16766998	16767803	CGI
chr1	16810605	16810957	CGI
chr1	16825138	16826377	CGI
chr1	16840784	16841028	CGI
chr1	16847280	16847892	CGI
chr1	16860873	16862296	CGI
chr1	16874401	16874813	CGI
chr1	16939456	16940454	CGI
chr1	16970855	16971492	CGI
chr1	16973485	16975045	CGI
chr1	16984777	16985053	CGI
chr1	16993451	16993690	CGI
chr1	17006742	17007151	CGI
chr1	17018683	17020959	CGI
chr1	17022986	17023284	CGI
chr1	17025923	17027942	CGI
chr1	17033768	17034728	CGI
chr1	17051491	17051891	CGI
chr1	17066763	17067002	CGI
chr1	17075404	17075680	CGI
chr1	17085411	17086974	CGI
chr1	17186111	17186523	CGI
chr1	17197561	17197849	CGI
chr1	17198626	17200049	CGI
chr1	17215421	17216094	CGI
chr1	17222227	17222466	CGI
chr1	17231298	17231680	CGI
chr1	17240038	17240970	CGI
chr1	17281818	17282056	CGI
chr1	17287290	17287684	CGI
chr1	17292904	17293115	CGI
chr1	17306551	17307363	CGI
chr1	17331885	17332093	CGI
chr1	17337829	17338590	CGI
chr1	17380456	17380722	CGI
chr1	17445651	17446088	CGI
chr1	17475702	17476075	CGI
chr1	17734435	17734645	CGI
chr1	17746200	17746547	CGI
chr1	17764072	17765811	CGI
chr1	17865863	17866630	CGI
chr1	17949452	17949670	CGI
chr1	18023481	18023792	CGI
chr1	18152378	18152842	CGI
chr1	18434105	18434813	CGI
chr1	18435566	18435904	CGI
chr1	18436551	18437673	CGI
chr1	18691874	18692081	CGI
chr1	18703295	18703496	CGI
chr1	18808873	18809667	CGI
chr1	18956895	18959829	CGI
chr1	18962842	18963481	CGI
chr1	18964180	18964401	CGI
chr1	18967251	18968119	CGI
chr1	18969548	18970739	CGI
chr1	18971729	18972097	CGI
chr1	18973028	18973304	CGI
chr1	19043390	19043828	CGI
chr1	19110720	19110932	CGI
chr1	19180945	19181469	CGI
chr1	19203874	19204234	CGI
chr1	19209626	19209914	CGI
chr1	19228828	19229634	CGI
chr1	19281948	19283883	CGI
chr1	19536151	19537046	CGI
chr1	19577884	19578708	CGI
chr1	19600249	19600942	CGI
chr1	19614998	19615660	CGI
chr1	19638207	19639309	CGI
chr1	19665010	19665276	CGI
chr1	19811703	19812644	CGI
chr1	19923341	19924002	CGI
chr1	19970255	19971923	CGI
chr1	19991146	19992788	CGI
chr1	20005510	20005865	CGI
chr1	20126029	20126780	CGI
chr1	20208807	20209462	CGI
chr1	20512360	20512797	CGI
chr1	20569455	20569817	CGI
chr1	20669566	20670018	CGI
chr1	20692582	20693534	CGI
chr1	20810462	20813511	CGI
chr1	20834416	20834883	CGI
chr1	20878894	20880592	CGI
chr1	20960045	20960551	CGI
chr1	20987516	20988238	CGI
chr1	21022939	21023189	CGI
chr1	21031008	21031369	CGI
chr1	21043832	21044771	CGI
chr1	21058006	21059366	CGI
chr1	21112708	21114121	CGI
chr1	21503115	21503836	CGI
chr1	21551574	21551931	CGI
chr1	21616380	21617101	CGI
chr1	21671360	21672319	CGI
chr1	21754797	21755995	CGI
chr1	21763070	21763416	CGI
chr1	21766272	21767224	CGI
chr1	21786445	21786713	CGI
chr1	21835548	21836344	CGI
chr1	21930179	21930380	CGI
chr1	21948674	21949263	CGI
chr1	21978101	21978764	CGI
chr1	21985703	21986102	CGI
chr1	21995063	21995914	CGI
chr1	21996161	21996409	CGI
chr1	22109129	22110261	CGI
chr1	22140891	22141407	CGI
chr1	22149683	22149897	CGI
chr1	22155300	22155565	CGI
chr1	22191349	22191592	CGI
chr1	22210992	22211318	CGI
chr1	22213902	22214119	CGI
chr1	22351917	22352194	CGI
chr1	22379009	22380029	CGI
chr1	22446520	22446943	CGI
chr1	22456023	22456225	CGI
chr1	22468912	22470252	CGI
chr1	22612214	22612418	CGI
chr1	22668638	22668862	CGI
chr1	22778236	22778817	CGI
chr1	22889595	22890096	CGI
chr1	22902802	22903413	CGI
chr1	22919773	22920207	CGI
chr1	22927145	22927542	CGI
chr1	22974050	22974303	CGI
chr1	23003416	23003831	CGI
chr1	23036823	23038362	CGI
chr1	23110904	23111567	CGI
chr1	23279553	23280569	CGI
chr1	23345814	23346677	CGI
chr1	23504059	23504633	CGI
chr1	23543377	23544237	CGI
chr1	23670245	23671363	CGI
chr1	23694690	23696050	CGI
chr1	23750508	23751663	CGI
chr1	23763154	23763971	CGI
chr1	23809977	23810693	CGI
chr1	23857033	23858089	CGI
chr1	23881017	23881755	CGI
chr1	23884842	23885087	CGI
chr1	23885682	23886212	CGI
chr1	23894640	23895064	CGI
chr1	23945941	23946295	CGI
chr1	24018355	24018567	CGI
chr1	24069695	24070615	CGI
chr1	24104502	24105263	CGI
chr1	24117482	24117824	CGI
chr1	24126799	24127549	CGI
chr1	24194254	24194990	CGI
chr1	24229115	24229537	CGI
chr1	24285785	24286701	CGI
chr1	24306363	24307017	CGI
chr1	24513540	24514477	CGI
chr1	24648202	24648985	CGI
chr1	24739857	24740262	CGI
chr1	24742671	24743039	CGI
chr1	24828865	24829878	CGI
chr1	24861702	24861920	CGI
chr1	24969027	24970196	CGI
chr1	25071352	25072586	CGI
chr1	25174560	25175367	CGI
chr1	25228496	25229132	CGI
chr1	25234428	25234807	CGI
chr1	25255527	25259005	CGI
chr1	25558563	25559178	CGI
chr1	25566459	25566711	CGI
chr1	25572966	25574521	CGI
chr1	25593277	25593678	CGI
chr1	25593957	25594487	CGI
chr1	25663606	25664007	CGI
chr1	25664286	25665398	CGI
chr1	25756470	25758115	CGI
chr1	25869893	25871042	CGI
chr1	25942661	25943191	CGI
chr1	25944099	25944772	CGI
chr1	26097904	26098107	CGI
chr1	26146122	26147349	CGI
chr1	26185472	26186356	CGI
chr1	26201722	26202516	CGI
chr1	26231950	26233624	CGI
chr1	26249205	26249613	CGI
chr1	26324549	26324934	CGI
chr1	26361593	26362708	CGI
chr1	26372281	26373313	CGI
chr1	26437319	26438917	CGI
chr1	26487807	26488606	CGI
chr1	26490522	26491015	CGI
chr1	26496179	26496824	CGI
chr1	26551517	26552194	CGI
chr1	26560449	26561028	CGI
chr1	26606362	26606913	CGI
chr1	26632836	26633316	CGI
chr1	26662538	26663466	CGI
chr1	26672445	26672650	CGI
chr1	26686516	26687281	CGI
chr1	26737246	26738148	CGI
chr1	26758492	26758856	CGI
chr1	26798366	26799842	CGI
chr1	26826676	26827474	CGI
chr1	26856191	26856684	CGI
chr1	26946844	26948076	CGI
chr1	27021833	27024101	CGI
chr1	27114118	27114692	CGI
chr1	27143740	27143953	CGI
chr1	27153033	27153243	CGI
chr1	27189912	27190128	CGI
chr1	27191066	27191911	CGI
chr1	27216161	27217045	CGI
chr1	27226492	27227009	CGI
chr1	27248048	27248619	CGI
chr1	27286065	27287101	CGI
chr1	27320127	27321146	CGI
chr1	27332593	27332982	CGI
chr1	27338879	27339441	CGI
chr1	27481345	27481742	CGI
chr1	27527884	27528085	CGI
chr1	27560705	27561707	CGI
chr1	27648453	27649006	CGI
chr1	27675919	27678016	CGI
chr1	27683277	27683590	CGI
chr1	27687024	27687743	CGI
chr1	27692412	27693243	CGI
chr1	27709600	27709831	CGI
chr1	27718892	27719349	CGI
chr1	27816342	27816853	CGI
chr1	27854416	27854963	CGI
chr1	27874417	27874638	CGI
chr1	27894927	27895524	CGI
chr1	27901660	27902688	CGI
chr1	27929705	27930866	CGI
chr1	27941865	27942324	CGI
chr1	27960567	27961023	CGI
chr1	27961559	27961810	CGI
chr1	27986305	27986808	CGI
chr1	27994727	27995031	CGI
chr1	28052145	28053002	CGI
chr1	28099628	28100031	CGI
chr1	28157221	28157788	CGI
chr1	28199031	28199257	CGI
chr1	28240584	28241535	CGI
chr1	28285020	28285304	CGI
chr1	28286019	28286838	CGI
chr1	28415098	28415312	CGI
chr1	28559145	28559597	CGI
chr1	28562510	28562976	CGI
chr1	28573701	28574022	CGI
chr1	28585831	28587249	CGI
chr1	28655365	28655667	CGI
chr1	28696041	28696731	CGI
chr1	28844653	28845293	CGI
chr1	28857037	28857311	CGI
chr1	28879402	28879704	CGI
chr1	28908069	28908799	CGI
chr1	28919041	28919454	CGI
chr1	28969553	28969898	CGI
chr1	29063066	29064315	CGI
chr1	29101790	29102069	CGI
chr1	29138501	29139348	CGI
chr1	29189307	29189952	CGI
chr1	29213438	29214300	CGI
chr1	29240768	29241969	CGI
chr1	29447699	29451847	CGI
chr1	29460810	29461172	CGI
chr1	29507976	29508686	CGI
chr1	29557220	29557627	CGI
chr1	29562745	29565307	CGI
chr1	29585897	29586598	CGI
chr1	29587087	29587412	CGI
chr1	29804962	29805239	CGI
chr1	31158009	31158261	CGI
chr1	31190972	31191221	CGI
chr1	31191574	31191960	CGI
chr1	31194276	31194587	CGI
chr1	31246010	31246280	CGI
chr1	31280121	31280512	CGI
chr1	31380844	31381078	CGI
chr1	31381538	31381966	CGI
chr1	31538412	31538938	CGI
chr1	31628100	31628493	CGI
chr1	31654422	31654833	CGI
chr1	31712078	31712812	CGI
chr1	31769246	31769978	CGI
chr1	31885794	31887010	CGI
chr1	32052471	32052771	CGI
chr1	32054341	32054843	CGI
chr1	32083149	32084069	CGI
chr1	32110210	32110961	CGI
chr1	32169537	32169869	CGI
chr1	32180131	32180487	CGI
chr1	32208486	32208704	CGI
chr1	32221887	32222107	CGI
chr1	32226146	32226535	CGI
chr1	32228347	32230252	CGI
chr1	32237827	32238661	CGI
chr1	32254004	32254353	CGI
chr1	32403387	32404382	CGI
chr1	32410188	32410630	CGI
chr1	32479102	32480583	CGI
chr1	32538205	32539052	CGI
chr1	32574061	32574318	CGI
chr1	32645154	32645814	CGI
chr1	32666231	32666460	CGI
chr1	32670569	32671885	CGI
chr1	32687521	32688040	CGI
chr1	32705524	32707141	CGI
chr1	32713918	32714186	CGI
chr1	32740710	32741544	CGI
chr1	32757414	32758034	CGI
chr1	32800859	32802229	CGI
chr1	32817198	32817588	CGI
chr1	32826944	32828017	CGI
chr1	32859770	32860348	CGI
chr1	32892428	32892835	CGI
chr1	32930500	32931061	CGI
chr1	32966118	32966563	CGI
chr1	33005423	33005739	CGI
chr1	33116543	33117363	CGI
chr1	33168019	33168865	CGI
chr1	33207636	33207874	CGI
chr1	33219427	33220028	CGI
chr1	33235494	33235718	CGI
chr1	33282675	33283906	CGI
chr1	33351686	33352397	CGI
chr1	33358469	33359449	CGI
chr1	33366792	33367002	CGI
chr1	33429531	33430513	CGI
chr1	33438458	33438979	CGI
chr1	33502201	33502719	CGI
chr1	33516594	33516933	CGI
chr1	33546524	33547243	CGI
chr1	33592891	33593155	CGI
chr1	33612976	33613321	CGI
chr1	33625259	33625527	CGI
chr1	33646613	33647878	CGI
chr1	33721448	33721703	CGI
chr1	33741774	33742381	CGI
chr1	33745741	33745990	CGI
chr1	33772146	33773104	CGI
chr1	33814783	33815770	CGI
chr1	33815950	33816193	CGI
chr1	33896002	33896929	CGI
chr1	33938025	33938328	CGI
chr1	34090605	34090854	CGI
chr1	34098896	34099119	CGI
chr1	34628783	34630976	CGI
chr1	34642382	34643024	CGI
chr1	35227028	35227276	CGI
chr1	35246876	35247599	CGI
chr1	35250418	35250736	CGI
chr1	35258564	35258791	CGI
chr1	35325182	35325550	CGI
chr1	35331703	35332409	CGI
chr1	35334304	35334506	CGI
chr1	35350878	35351854	CGI
chr1	35394747	35396206	CGI
chr1	35442237	35442936	CGI
chr1	35450649	35451037	CGI
chr1	35497121	35497587	CGI
chr1	35544927	35545303	CGI
chr1	35586331	35586591	CGI
chr1	35657467	35658811	CGI
chr1	35734223	35734855	CGI
chr1	36022680	36023834	CGI
chr1	36038927	36040051	CGI
chr1	36042432	36043444	CGI
chr1	36106969	36107261	CGI
chr1	36173406	36173979	CGI
chr1	36184248	36184774	CGI
chr1	36234924	36235800	CGI
chr1	36273499	36274461	CGI
chr1	36348501	36349731	CGI
chr1	36396249	36397262	CGI
chr1	36549554	36549965	CGI
chr1	36554325	36554955	CGI
chr1	36590761	36591121	CGI
